Prompt: scope of datascience
CONTAINER ID   NAME                       CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
e1a7badb43a5   llama_training_container   3.42%     306.3MiB / 7.485GiB   4.00%     2.69GB / 37.3MB   34.6MB / 2.55GB   10

e1a7badb43a5   llama_training_container   0.94%     306.5MiB / 7.485GiB   4.00%     2.88GB / 39.8MB   34.6MB / 2.74GB   10

e1a7badb43a5   llama_training_container   4.03%     307.7MiB / 7.485GiB   4.02%     3.06GB / 42.1MB   34.6MB / 2.92GB   10

e1a7badb43a5   llama_training_container   1.22%     308.2MiB / 7.485GiB   4.02%     3.25GB / 44.7MB   34.6MB / 3.11GB   10

e1a7badb43a5   llama_training_container   1.45%     308MiB / 7.485GiB   4.02%     3.44GB / 47.2MB   34.6MB / 3.3GB   10

e1a7badb43a5   llama_training_container   1.08%     308MiB / 7.485GiB   4.02%     3.62GB / 49.2MB   34.6MB / 3.49GB   10

e1a7badb43a5   llama_training_container   4.32%     309.8MiB / 7.485GiB   4.04%     3.76GB / 50.9MB   34.6MB / 3.59GB   10

e1a7badb43a5   llama_training_container   5.46%     341MiB / 7.485GiB   4.45%     3.95GB / 53MB   34.6MB / 3.77GB   10

e1a7badb43a5   llama_training_container   6.24%     309.4MiB / 7.485GiB   4.04%     4.14GB / 55.3MB   34.6MB / 3.96GB   10

e1a7badb43a5   llama_training_container   1.59%     310MiB / 7.485GiB   4.04%     4.33GB / 57.7MB   34.6MB / 4.15GB   10

e1a7badb43a5   llama_training_container   4.86%     309.9MiB / 7.485GiB   4.04%     4.5GB / 59.3MB   34.6MB / 4.34GB   10

e1a7badb43a5   llama_training_container   4.38%     309.4MiB / 7.485GiB   4.04%     4.69GB / 61.5MB   34.6MB / 4.53GB   10

e1a7badb43a5   llama_training_container   4.53%     309MiB / 7.485GiB   4.03%     4.88GB / 63.8MB   34.6MB / 4.72GB   10

e1a7badb43a5   llama_training_container   2.61%     309.9MiB / 7.485GiB   4.04%     5.07GB / 66MB   34.6MB / 4.91GB   10

e1a7badb43a5   llama_training_container   5.17%     311MiB / 7.485GiB   4.06%     5.25GB / 68.4MB   34.6MB / 5.09GB   10

e1a7badb43a5   llama_training_container   4.53%     310.6MiB / 7.485GiB   4.05%     5.44GB / 71.2MB   34.6MB / 5.28GB   10

e1a7badb43a5   llama_training_container   2.00%     312.1MiB / 7.485GiB   4.07%     5.64GB / 74.2MB   34.6MB / 5.47GB   10

e1a7badb43a5   llama_training_container   4.04%     313MiB / 7.485GiB   4.08%     5.83GB / 77.1MB   34.6MB / 5.66GB   10

e1a7badb43a5   llama_training_container   1.78%     398.8MiB / 7.485GiB   5.20%     6.02GB / 80.2MB   34.6MB / 5.75GB   10

e1a7badb43a5   llama_training_container   3.69%     327.9MiB / 7.485GiB   4.28%     6.21GB / 83.2MB   34.6MB / 5.94GB   10

e1a7badb43a5   llama_training_container   1.64%     311.1MiB / 7.485GiB   4.06%     6.4GB / 86.2MB   34.6MB / 6.13GB   10

e1a7badb43a5   llama_training_container   1.67%     329.4MiB / 7.485GiB   4.30%     6.59GB / 89.3MB   34.6MB / 6.32GB   10

e1a7badb43a5   llama_training_container   2.18%     313.9MiB / 7.485GiB   4.10%     6.78GB / 92.4MB   34.6MB / 6.51GB   10

e1a7badb43a5   llama_training_container   2.87%     382.1MiB / 7.485GiB   4.99%     6.97GB / 95.5MB   34.6MB / 6.7GB   10

e1a7badb43a5   llama_training_container   6.39%     345.5MiB / 7.485GiB   4.51%     7.16GB / 98.6MB   34.6MB / 6.88GB   10

e1a7badb43a5   llama_training_container   1.93%     314.2MiB / 7.485GiB   4.10%     7.35GB / 102MB   34.6MB / 7.07GB   10

e1a7badb43a5   llama_training_container   3.59%     330.2MiB / 7.485GiB   4.31%     7.54GB / 104MB   34.6MB / 7.26GB   10

e1a7badb43a5   llama_training_container   2.39%     327.4MiB / 7.485GiB   4.27%     7.73GB / 107MB   34.6MB / 7.45GB   10

e1a7badb43a5   llama_training_container   3.68%     313.1MiB / 7.485GiB   4.08%     7.92GB / 110MB   34.6MB / 7.64GB   10

e1a7badb43a5   llama_training_container   5.14%     324.1MiB / 7.485GiB   4.23%     8.11GB / 113MB   34.6MB / 7.83GB   10

e1a7badb43a5   llama_training_container   2.00%     315.2MiB / 7.485GiB   4.11%     8.3GB / 116MB   34.6MB / 8.02GB   10

e1a7badb43a5   llama_training_container   2.40%     315.8MiB / 7.485GiB   4.12%     8.48GB / 119MB   34.6MB / 8.21GB   10

e1a7badb43a5   llama_training_container   3.78%     315.5MiB / 7.485GiB   4.12%     8.67GB / 122MB   34.6MB / 8.39GB   10

e1a7badb43a5   llama_training_container   1.44%     316.7MiB / 7.485GiB   4.13%     8.86GB / 125MB   34.6MB / 8.58GB   10

e1a7badb43a5   llama_training_container   5.89%     316.4MiB / 7.485GiB   4.13%     9.04GB / 127MB   34.6MB / 8.77GB   10

e1a7badb43a5   llama_training_container   2.02%     316.2MiB / 7.485GiB   4.13%     9.23GB / 130MB   34.6MB / 8.96GB   10

e1a7badb43a5   llama_training_container   2.54%     323.2MiB / 7.485GiB   4.22%     9.42GB / 133MB   34.6MB / 9.15GB   10

e1a7badb43a5   llama_training_container   3.86%     317.4MiB / 7.485GiB   4.14%     9.61GB / 136MB   34.6MB / 9.34GB   10

e1a7badb43a5   llama_training_container   5.72%     317.3MiB / 7.485GiB   4.14%     9.8GB / 139MB   34.6MB / 9.52GB   10

e1a7badb43a5   llama_training_container   5.22%     318.7MiB / 7.485GiB   4.16%     9.99GB / 142MB   34.6MB / 9.71GB   10

e1a7badb43a5   llama_training_container   2.39%     331.3MiB / 7.485GiB   4.32%     10.2GB / 145MB   34.6MB / 9.8GB   10

e1a7badb43a5   llama_training_container   2.72%     323.6MiB / 7.485GiB   4.22%     10.4GB / 148MB   34.6MB / 9.99GB   10

e1a7badb43a5   llama_training_container   8.22%     320.1MiB / 7.485GiB   4.18%     10.6GB / 151MB   34.6MB / 10.2GB   10

e1a7badb43a5   llama_training_container   1.58%     319.8MiB / 7.485GiB   4.17%     10.8GB / 155MB   34.6MB / 10.4GB   10

e1a7badb43a5   llama_training_container   4.82%     323MiB / 7.485GiB   4.21%     10.9GB / 158MB   34.6MB / 10.6GB   10

e1a7badb43a5   llama_training_container   4.40%     320.4MiB / 7.485GiB   4.18%     11.1GB / 161MB   34.6MB / 10.7GB   10

e1a7badb43a5   llama_training_container   2.38%     323.5MiB / 7.485GiB   4.22%     11.3GB / 165MB   34.6MB / 10.9GB   10

e1a7badb43a5   llama_training_container   1.75%     322.8MiB / 7.485GiB   4.21%     11.5GB / 167MB   34.6MB / 11.1GB   10

e1a7badb43a5   llama_training_container   1.83%     321.7MiB / 7.485GiB   4.20%     11.7GB / 170MB   34.6MB / 11.3GB   10

e1a7badb43a5   llama_training_container   5.13%     321.6MiB / 7.485GiB   4.20%     11.9GB / 173MB   34.6MB / 11.5GB   10

e1a7badb43a5   llama_training_container   3.70%     322MiB / 7.485GiB   4.20%     12.1GB / 177MB   34.6MB / 11.7GB   10

e1a7badb43a5   llama_training_container   3.69%     326.3MiB / 7.485GiB   4.26%     12.3GB / 180MB   34.6MB / 11.9GB   10

e1a7badb43a5   llama_training_container   2.72%     321.5MiB / 7.485GiB   4.19%     12.5GB / 183MB   34.6MB / 12.1GB   10

e1a7badb43a5   llama_training_container   1.84%     321.9MiB / 7.485GiB   4.20%     12.7GB / 186MB   34.6MB / 12.3GB   10

e1a7badb43a5   llama_training_container   2.02%     328.8MiB / 7.485GiB   4.29%     12.8GB / 188MB   34.6MB / 12.5GB   10

e1a7badb43a5   llama_training_container   4.35%     324.5MiB / 7.485GiB   4.23%     13GB / 191MB   34.6MB / 12.6GB   10

e1a7badb43a5   llama_training_container   3.53%     324.4MiB / 7.485GiB   4.23%     13.2GB / 194MB   34.6MB / 12.8GB   10

e1a7badb43a5   llama_training_container   2.27%     300.4MiB / 7.485GiB   3.92%     13.4GB / 196MB   34.6MB / 13GB   10

e1a7badb43a5   llama_training_container   2.16%     301.8MiB / 7.485GiB   3.94%     13.6GB / 200MB   34.6MB / 13.2GB   10

e1a7badb43a5   llama_training_container   2.93%     306.9MiB / 7.485GiB   4.00%     13.7GB / 203MB   34.6MB / 13.3GB   10

e1a7badb43a5   llama_training_container   3.50%     312.3MiB / 7.485GiB   4.07%     13.9GB / 206MB   34.6MB / 13.5GB   10

e1a7badb43a5   llama_training_container   4.79%     313.8MiB / 7.485GiB   4.09%     14.1GB / 210MB   34.6MB / 13.6GB   10

e1a7badb43a5   llama_training_container   4.09%     312.4MiB / 7.485GiB   4.08%     14.3GB / 213MB   34.6MB / 13.8GB   10

e1a7badb43a5   llama_training_container   2.63%     314.4MiB / 7.485GiB   4.10%     14.5GB / 216MB   34.6MB / 14GB   10

e1a7badb43a5   llama_training_container   1.95%     314.2MiB / 7.485GiB   4.10%     14.7GB / 220MB   34.6MB / 14.2GB   10

e1a7badb43a5   llama_training_container   5.29%     314.8MiB / 7.485GiB   4.11%     14.9GB / 223MB   34.6MB / 14.4GB   10

e1a7badb43a5   llama_training_container   2.61%     314.5MiB / 7.485GiB   4.10%     15.1GB / 227MB   34.6MB / 14.6GB   10

e1a7badb43a5   llama_training_container   5.36%     316.1MiB / 7.485GiB   4.12%     15.3GB / 230MB   34.6MB / 14.7GB   10

e1a7badb43a5   llama_training_container   2.44%     316.3MiB / 7.485GiB   4.13%     15.5GB / 233MB   34.6MB / 15GB   10

e1a7badb43a5   llama_training_container   2.81%     316.5MiB / 7.485GiB   4.13%     15.7GB / 237MB   34.6MB / 15.2GB   10

e1a7badb43a5   llama_training_container   6.07%     316.2MiB / 7.485GiB   4.13%     15.8GB / 240MB   34.6MB / 15.4GB   10

e1a7badb43a5   llama_training_container   5.79%     316.3MiB / 7.485GiB   4.13%     16GB / 244MB   34.6MB / 15.6GB   10

e1a7badb43a5   llama_training_container   1.81%     318.1MiB / 7.485GiB   4.15%     16.2GB / 247MB   34.6MB / 15.8GB   10

e1a7badb43a5   llama_training_container   3.84%     331.4MiB / 7.485GiB   4.32%     16.4GB / 250MB   34.6MB / 15.8GB   10

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

e1a7badb43a5   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

