Prompt: scope of datascience
CONTAINER ID   NAME                       CPU %     MEM USAGE / LIMIT   MEM %     NET I/O       BLOCK I/O    PIDS
84abaf287df7   llama_training_container   3.97%     570.9MiB / 7.641GiB   7.30%     8.55GB / 170MB   188MB / 8.2GB   10

84abaf287df7   llama_training_container   2.77%     570.1MiB / 7.641GiB   7.29%     8.8GB / 175MB   188MB / 8.45GB   10

84abaf287df7   llama_training_container   2.51%     571.2MiB / 7.641GiB   7.30%     9.04GB / 180MB   188MB / 8.7GB   10

84abaf287df7   llama_training_container   5.28%     572.7MiB / 7.641GiB   7.32%     9.28GB / 185MB   188MB / 8.95GB   10

84abaf287df7   llama_training_container   3.09%     573.2MiB / 7.641GiB   7.33%     9.54GB / 190MB   188MB / 9.2GB   10

84abaf287df7   llama_training_container   4.32%     571.8MiB / 7.641GiB   7.31%     9.77GB / 195MB   188MB / 9.44GB   10

84abaf287df7   llama_training_container   5.24%     570.3MiB / 7.641GiB   7.29%     10GB / 200MB   188MB / 9.57GB   10

84abaf287df7   llama_training_container   3.04%     572.2MiB / 7.641GiB   7.31%     10.3GB / 205MB   188MB / 9.84GB   10

84abaf287df7   llama_training_container   4.49%     570.7MiB / 7.641GiB   7.29%     10.5GB / 210MB   188MB / 10.1GB   10

84abaf287df7   llama_training_container   4.15%     573.5MiB / 7.641GiB   7.33%     10.8GB / 215MB   188MB / 10.4GB   10

84abaf287df7   llama_training_container   7.36%     571.9MiB / 7.641GiB   7.31%     11.1GB / 220MB   188MB / 10.6GB   10

84abaf287df7   llama_training_container   4.74%     574.5MiB / 7.641GiB   7.34%     11.3GB / 225MB   188MB / 10.9GB   10

84abaf287df7   llama_training_container   5.22%     576.6MiB / 7.641GiB   7.37%     11.6GB / 230MB   188MB / 11.2GB   10

84abaf287df7   llama_training_container   3.21%     575.5MiB / 7.641GiB   7.36%     11.9GB / 235MB   188MB / 11.4GB   10

84abaf287df7   llama_training_container   1.33%     576.5MiB / 7.641GiB   7.37%     12.1GB / 240MB   188MB / 11.7GB   10

84abaf287df7   llama_training_container   1.87%     577.4MiB / 7.641GiB   7.38%     12.3GB / 245MB   188MB / 11.8GB   10

84abaf287df7   llama_training_container   1.34%     578MiB / 7.641GiB   7.39%     12.6GB / 250MB   188MB / 12.1GB   10

84abaf287df7   llama_training_container   3.50%     577.3MiB / 7.641GiB   7.38%     12.8GB / 254MB   188MB / 12.3GB   10

84abaf287df7   llama_training_container   3.38%     575.9MiB / 7.641GiB   7.36%     13.1GB / 259MB   188MB / 12.6GB   10

84abaf287df7   llama_training_container   4.20%     577.3MiB / 7.641GiB   7.38%     13.3GB / 264MB   188MB / 12.8GB   10

84abaf287df7   llama_training_container   8.56%     578.6MiB / 7.641GiB   7.39%     13.6GB / 269MB   188MB / 13.1GB   10

84abaf287df7   llama_training_container   3.04%     577.1MiB / 7.641GiB   7.38%     13.8GB / 274MB   188MB / 13.3GB   10

84abaf287df7   llama_training_container   2.71%     577.7MiB / 7.641GiB   7.38%     14GB / 279MB   188MB / 13.6GB   10

84abaf287df7   llama_training_container   1.52%     579.4MiB / 7.641GiB   7.40%     14.3GB / 284MB   188MB / 13.8GB   10

84abaf287df7   llama_training_container   5.01%     579.2MiB / 7.641GiB   7.40%     14.5GB / 288MB   188MB / 14GB   10

84abaf287df7   llama_training_container   5.34%     580.6MiB / 7.641GiB   7.42%     14.7GB / 293MB   188MB / 14.2GB   10

84abaf287df7   llama_training_container   2.22%     579.9MiB / 7.641GiB   7.41%     15GB / 298MB   188MB / 14.4GB   10

84abaf287df7   llama_training_container   2.79%     580.6MiB / 7.641GiB   7.42%     15.2GB / 302MB   188MB / 14.7GB   10

84abaf287df7   llama_training_container   3.70%     583.2MiB / 7.641GiB   7.45%     15.5GB / 308MB   188MB / 14.9GB   10

84abaf287df7   llama_training_container   5.77%     581.6MiB / 7.641GiB   7.43%     15.8GB / 313MB   188MB / 15.2GB   10

84abaf287df7   llama_training_container   2.35%     584.1MiB / 7.641GiB   7.46%     16.1GB / 318MB   188MB / 15.5GB   10

84abaf287df7   llama_training_container   3.45%     583.7MiB / 7.641GiB   7.46%     16.3GB / 323MB   188MB / 15.7GB   10

84abaf287df7   llama_training_container   5.06%     582.6MiB / 7.641GiB   7.45%     16.6GB / 328MB   188MB / 16GB   10

84abaf287df7   llama_training_container   46.42%    968.1MiB / 7.641GiB   12.37%    16.6GB / 328MB   16.5GB / 18.6GB   14

84abaf287df7   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

