Prompt: scope of datascience
CONTAINER ID   NAME                       CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O       PIDS
988e2a783328   llama_training_container   3.02%     379.7MiB / 4GiB     9.27%     13.5GB / 268MB   34MB / 12.9GB   10

988e2a783328   llama_training_container   2.55%     379.2MiB / 4GiB     9.26%     13.8GB / 274MB   34MB / 13.2GB   10

988e2a783328   llama_training_container   9.80%     381.3MiB / 4GiB     9.31%     14.1GB / 279MB   34MB / 13.5GB   10

988e2a783328   llama_training_container   2.13%     381.8MiB / 4GiB     9.32%     14.4GB / 285MB   34MB / 13.8GB   10

988e2a783328   llama_training_container   2.45%     383.6MiB / 4GiB     9.37%     14.6GB / 291MB   34MB / 14.1GB   10

988e2a783328   llama_training_container   2.44%     383.4MiB / 4GiB     9.36%     14.9GB / 296MB   34MB / 14.4GB   10

988e2a783328   llama_training_container   4.80%     382.5MiB / 4GiB     9.34%     15.2GB / 302MB   34MB / 14.7GB   10

988e2a783328   llama_training_container   1.67%     383.4MiB / 4GiB     9.36%     15.4GB / 307MB   34MB / 14.9GB   10

988e2a783328   llama_training_container   4.35%     386.1MiB / 4GiB     9.43%     15.7GB / 312MB   34MB / 15.2GB   10

988e2a783328   llama_training_container   3.25%     385.5MiB / 4GiB     9.41%     16GB / 318MB   34MB / 15.3GB   10

988e2a783328   llama_training_container   3.00%     410.2MiB / 4GiB     10.01%    16.2GB / 323MB   34MB / 15.6GB   10

988e2a783328   llama_training_container   3.16%     385.9MiB / 4GiB     9.42%     16.5GB / 329MB   34MB / 15.9GB   10

988e2a783328   llama_training_container   0.00%     0B / 0B             0.00%     0B / 0B   0B / 0B     0

